source,target
7DD4640D,7A247C9A
7DD4640D,802ED16B
7DD4640D,816C2F93
7DD4640D,7D12DD51
7DD4640D,797B9A25
8019ED7C,0708FEB2
8019ED7C,5B107BE1
8019ED7C,76E49E2F
8019ED7C,7D268DBD
7F21F5FA,804798A9
7F21F5FA,7882FE16
7F21F5FA,58C396F9
7F21F5FA,761CEA07
7F21F5FA,77FD595B
7F21F5FA,1024D74F
7F21F5FA,8014954A
7F21F5FA,NE31700
7F21F5FA,7D897F9C
7F21F5FA,NE34434
7F21F5FA,7DCB1046
7F21F5FA,NE34435
7F21F5FA,7882FE16
7F21F5FA,7A1FF5ED
7F21F5FA,7DFE9738
7F21F5FA,804798A9
7F21F5FA,77FD595B
7F21F5FA,76E49E2F
7F21F5FA,5BA266DE
7F21F5FA,75C5A81A
7F21F5FA,761CEA07
7F21F5FA,2613CE01
7F21F5FA,7DFE9738
7F21F5FA,58E95231
7F21F5FA,NE34430
7F21F5FA,NE34431
7F21F5FA,80852A01
7F21F5FA,58C396F9
7F21F5FA,7A1FF5ED
7F21F5FA,7F1C4C36
7F21F5FA,7C654B18
7F21F5FA,7D897F9C
7F21F5FA,7DFE9738
7F21F5FA,7B0BEE55
7F21F5FA,76E49E2F
7F21F5FA,1024D74F
7F21F5FA,75C5A81A
7F21F5FA,7DCB1046
7F21F5FA,58E95231
7F21F5FA,8014954A
7F21F5FA,5BA266DE
7CF97E6F,8078EECC
7CF97E6F,8053B4B3
7CF97E6F,7CEEE4F7
7CF97E6F,7DECF2FC
7CF97E6F,80A1640F
7CF97E6F,7D5C4DD7
7CF97E6F,7F7C32A0
7CF97E6F,7F20B9F1
7CF97E6F,7FCED72A
7CF97E6F,802C71CE
7CF97E6F,5B553F6E
7F060E0E,769EB29A
7F060E0E,793B5AD1
7F060E0E,815A72C2
7F060E0E,NE34186
7F060E0E,8030FAB5
7F060E0E,06739B58
7F060E0E,NE35023
7F060E0E,NE35022
7F060E0E,7F3C153A
7F060E0E,6FCF8C3B
7F060E0E,NE9892
7F060E0E,7E753C6F
7F060E0E,7DE5CEBC
7F060E0E,7C395D05
7F060E0E,7E25A6C5
7F060E0E,7DE5CEBC
7F060E0E,79F5AEDC
7F060E0E,815A72C2
7F060E0E,5A70E6C8
7F060E0E,7E25A6C5
7F060E0E,5E3B4C41
7F060E0E,7ED36189
7F060E0E,793B5AD1
7F060E0E,7E753C6F
7F060E0E,8030FAB5
7F060E0E,7F3C153A
7F060E0E,5A83210F
7F060E0E,79F5AEDC
7F060E0E,769EB29A
7F060E0E,0496263D
7F060E0E,861DB24C
7F060E0E,5E3B4C41
7F060E0E,856EB163
7F060E0E,6FCF8C3B
7F060E0E,5E8280EC
817A82DC,7E617DD0
817A82DC,7FFB0C68
817A82DC,85925390
817A82DC,7EC46F0A
817A82DC,75EBE974
817A82DC,0460F9F6
817A82DC,7F815580
817A82DC,7D3BDEB3
817A82DC,7AEC6A02
817A82DC,7E40ADE9
817A82DC,7DA19E2F
817A82DC,7D6BD0C6
817A82DC,813A9E0E
817A82DC,7E1A373B
817A82DC,6F4824B5
7F23B013,7D174948
7F23B013,NE34882
7F23B013,8.18E+05
7F23B013,78CC1B6A
7F23B013,NE34874
7F23B013,5DE21499
7F23B013,7.69E+71
7F23B013,7A2AED9E
7F23B013,78CC1B6A
7F23B013,7E87F840
7F23B013,NE34878
7F23B013,7F6C724D
7F23B013,7DA99BEA
7F23B013,808A3D8F
7F23B013,5D038677
7F23B013,78CC1B6A
7F23B013,75234255
7F23B013,7F74BA66
7F23B013,NE34880
7F23B013,80109F28
7F23B013,77F2ADDD
7F23B013,7D3D7B7E
7F23B013,05E38BBE
7F23B013,7D174948
7F23B013,80B0F31B
7F23B013,7F6C724D
7F23B013,5D87063D
7F23B013,5DE21499
7F23B013,7853D03A
7F23B013,5D038677
7F23B013,808A3D8F
7F23B013,75234255
7F23B013,7.69E+71
7F23B013,7DC4CA6F
7F23B013,7E87F840
7F23B013,0B6E7E46
7F23B013,8.18E+05
7F23B013,7DA99BEA
7F23B013,7600598B
7F23B013,59179655
7F23B013,80B0F31B
7F81EF9C,800EB5D1
7F81EF9C,NE35056
7F81EF9C,7ED1BCFA
7F81EF9C,5DDF156F
7F81EF9C,7ED1BCFA
7F81EF9C,800EB5D1
7F81EF9C,78FD6777
7F81EF9C,5DDF156F
7F81EF9C,NE8823
7F81EF9C,7E6F5BEC
7F81EF9C,7E9FEE4E
7D4B83D7,NE10663
7D4B83D7,NE9994
7D4B83D7,7D4B83D7
7D4B83D7,13DFA56F
7D4B83D7,NE15289
7D4B83D7,58DB3312
8112DAAB,785F8791
7EAC2824,7DC493AA
7EAC2824,8162A692
7EAC2824,5A9E441C
7EAC2824,7A329D6A
7EAC2824,7CF97E50
7EAC2824,7E895521
7EAC2824,NE13306
7EAC2824,NE9436
7EAC2824,7B6C2450
7EAC2824,79110958
7EAC2824,85B414C6
7EAC2824,NE35054
7EAC2824,7ED7536B
7EAC2824,7B6C2450
7EAC2824,7D57EB09
7EAC2824,5A9E441C
7EAC2824,7D57EB09
7EAC2824,7F0DF1A6
7EAC2824,7CF97E50
7EAC2824,8162A692
7EAC2824,788629A5
7EAC2824,79110958
7EAC2824,7DC493AA
7EAC2824,7BB71ADD
7EAC2824,85B414C6
7EAC2824,7ED7536B
7EAC2824,7E1FB6F3
7EAC2824,1045603D
7EAC2824,0252EE79
7EAC2824,7A329D6A
7EAC2824,7E895521
80C2818B,NE35327
80C2818B,807E88D2
80C2818B,NE35325
80C2818B,7DB2F4E9
80C2818B,7D8F23CA
80C2818B,80EDA9F6
80C2818B,802931C7
80C2818B,5A62DF9C
80C2818B,NE34474
80C2818B,7E778ADE
80C2818B,07816EA1
80C2818B,7ED7536B
80C2818B,8.09E+91
80C2818B,7E9D1026
80C2818B,08C1F6B5
80C2818B,NE34186
80C2818B,7E9D1026
80C2818B,NE35320
80C2818B,7E778ADE
80C2818B,8113CC0B
80C2818B,807E88D2
80C2818B,7D568AF1
80C2818B,7D568AF1
80C2818B,8.09E+91
80C2818B,861DB24C
80C2818B,08C1F6B5
80C2818B,7DB2F4E9
80C2818B,7F0DF1A6
80C2818B,856EB163
80C2818B,80EDA9F6
80C2818B,7D8F23CA
80C2818B,07816EA1
80C2818B,7ED7536B
8018A9CA,7C661411
8018A9CA,NE30415
8018A9CA,76D7F293
8018A9CA,81308143
8018A9CA,58D3783C
8018A9CA,7BD1260A
8018A9CA,NE32585
8018A9CA,63CEBF63
8018A9CA,7DB0501B
8018A9CA,NE34306
8018A9CA,0A803773
8018A9CA,NE34302
8018A9CA,7E6FBDBD
8018A9CA,7DA91DDD
8018A9CA,80BC84EA
8018A9CA,NE34298
8018A9CA,7FFF565C
8018A9CA,7BBAB360
8018A9CA,NE34296
8018A9CA,755B36B7
8018A9CA,NE31827
8018A9CA,76D7F293
8018A9CA,066F2229
8018A9CA,77C79E05
8018A9CA,5CFC23C0
8018A9CA,7BBAB360
8018A9CA,0A803773
8018A9CA,7E6FBDBD
8018A9CA,63CEBF63
8018A9CA,7692B0BE
8018A9CA,755B36B7
8018A9CA,5DB34068
8018A9CA,77C79E05
8018A9CA,7A7D793B
8018A9CA,7F1C4C36
8018A9CA,7DB0501B
8018A9CA,7DA91DDD
8018A9CA,7C661411
8018A9CA,8.07E+57
8018A9CA,7DD2C534
8018A9CA,809D6B7E
8018A9CA,81308143
8018A9CA,7BD1260A
8018A9CA,803370EC
80B3A18E,759FEE08
80B3A18E,7634E54A
80B3A18E,5B12528D
80B3A18E,7B84511F
80B3A18E,7EAF0458
80B3A18E,NE34680
80B3A18E,6FB77951
80B3A18E,589E6726
80B3A18E,59756038
80B3A18E,7DDA68F3
80B3A18E,0056BFA1
80B3A18E,08365F36
80B3A18E,5CE9E561
80B3A18E,NE13437
80B3A18E,NE31352
80B3A18E,NE34678
80B3A18E,5C8C3E76
80B3A18E,NE34685
80B3A18E,7D2688EB
80B3A18E,NE33710
80B3A18E,0490E1F0
80B3A18E,593F4E3B
80B3A18E,81450114
80B3A18E,7DDA68F3
80B3A18E,7B84511F
80B3A18E,6FB77951
80B3A18E,589E6726
80B3A18E,7EAF0458
80B3A18E,0056BFA1
80B3A18E,7F1297C4
80B3A18E,59756038
80B3A18E,759FEE08
80B3A18E,800F9357
80B3A18E,0490E1F0
80B3A18E,08365F36
80B3A18E,5CE9E561
80B3A18E,7634E54A
80B3A18E,7D2688EB
80B3A18E,81450114
8169A117,7F9FF83F
8169A117,5F4BA6D9
8169A117,7616C000
8169A117,75B8E4CE
8169A117,7E7063C5
8169A117,78440F81
8169A117,78F54A6E
8169A117,584BF505
8169A117,7EA3EFF7
8169A117,780D41CC
8169A117,7A46D223
8169A117,778AB865
8169A117,7DF4A2A3
8169A117,5B6E2AEF
8169A117,7EDB3226
8169A117,7E0ED20D
7F946398,75D0E4AD
7F946398,23AE3EA4
7F946398,7C54177F
7F946398,5B4F36DC
7F946398,7E2F87F7
7F946398,5C298D54
7F946398,5EB770FB
7F946398,7D899D58
7F946398,5B6879F7
7F946398,7A99312D
7F946398,79127A3A
7F946398,8029AF65
7F946398,774786DC
7F946398,805B5D57
7F946398,80B049C3
80B8A724,7EC3D73F
80B8A724,80873C64
80B8A724,7E00A072
80B8A724,7D879E19
80B8A724,77BD5570
80B8A724,5895D9F8
80B8A724,7CEA14A6
80B8A724,7E3A2A9E
80B8A724,0C005B56
80B8A724,5FA737F3
80B8A724,5937989D
80B8A724,80109F28
80B8A724,7B405099
80B8A724,5F159136
80B8A724,6B4D1D00
80B8A724,045905F4
80B8A724,76C5C70B
80B8A724,61D61880
80B8A724,7F70E70F
80B8A724,5C770804
80B8A724,7BD10837
80B8A724,80DDBE12
80B8A724,78354B5A
80B8A724,8148F45B
80B8A724,641D5808
8172F730,NE34209
8172F730,NE34210
8172F730,NE34211
8172F730,NE34207
8172F730,042749F8
8172F730,NE32393
8172F730,NE34206
8172F730,NE34205
8172F730,NE29870
8172F730,NE34204
8172F730,NE34191
8172F730,76D72CA1
8172F730,NE34194
8172F730,NE34195
8172F730,NE34208
8172F730,NE34199
8172F730,NE34200
8172F730,NE34201
8172F730,NE34202
8172F730,NE34203
8172F730,76D72CA1
8172F730,7D2856CF
8172F730,NE34197
8172F730,59372693
7D39B1A5,7DBD3BC5
7D39B1A5,5A42280A
7D39B1A5,7F9E4C96
7D39B1A5,7CC6651E
7D39B1A5,77277743
7D39B1A5,76BF2C13
7D39B1A5,7D798F2A
7D39B1A5,7E9647F7
7D39B1A5,008DFED1
7D39B1A5,7F1825B6
7D39B1A5,0100F0FA
7D39B1A5,01CC6EAB
7D39B1A5,59F8621B
7D39B1A5,7E0ABC52
7E266419,7F2EDF76
7E266419,7EC34C41
7E266419,701C3599
7E266419,8091C0EF
7E266419,7D8BE249
7E266419,80171753
7E266419,5EAAC94F
7E266419,775574C2
7E266419,7A332E76
7E266419,6E2C17D8
7E266419,801DF8F4
7E266419,7CE6F84B
7E266419,7A76FE74
7E266419,5C99AA9E
7E266419,77AA96B1
7E266419,0BC4128B
7E266419,811F42B7
814962BC,80FDFB8D
814962BC,6C85F41C
814962BC,7E180773
814962BC,7DE36109
814962BC,5ED7401D
814962BC,NE34756
814962BC,0AB8ED92
814962BC,7DE41BD2
814962BC,NE34762
814962BC,043E3621
814962BC,59E0C034
814962BC,054A9A45
814962BC,8032007B
814962BC,80EDA9F6
814962BC,7DB2F4E9
814962BC,NE34083
814962BC,77140A5B
814962BC,7F14881F
814962BC,5F9EE00A
814962BC,NE33246
814962BC,805FA604
814962BC,NE33820
814962BC,7F14881F
814962BC,NE34759
814962BC,7DE41BD2
814962BC,7E0740B0
814962BC,7E9595A1
814962BC,7DB2F4E9
814962BC,0AB8ED92
814962BC,7DE36109
814962BC,7E180773
814962BC,043E3621
814962BC,80EDA9F6
814962BC,8032007B
814962BC,6C85F41C
814962BC,80FDFB8D
814962BC,5A396342
814962BC,807CC01C
814962BC,054A9A45
814962BC,59E0C034
814962BC,80FD7E33
814962BC,73C051A1
814962BC,7FF6B8B1
814962BC,80590B1E
814962BC,5A396342
814962BC,5F9EE00A
814962BC,5ED7401D
7FBEEE64,NE11293
7FBEEE64,NE34112
7FBEEE64,NE34113
7FBEEE64,NE34114
7FBEEE64,1681257
7FBEEE64,NE34117
7FBEEE64,NE34119
7FBEEE64,NE34120
7FBEEE64,77EBD373
7FBEEE64,5EE29B28
7FBEEE64,NE34123
7FBEEE64,712522EC
7FBEEE64,NE34125
7FBEEE64,NE34126
7FBEEE64,NE34127
7FBEEE64,7D1C8F42
7FBEEE64,NE34128
7FBEEE64,1086477
7FBEEE64,5EE29B28
7FBEEE64,08530FC6
7FBEEE64,08530FC6
7FBEEE64,9.64E+04
7FBEEE64,NE34130
7FBEEE64,1681257
7FBEEE64,NE34131
7FBEEE64,7774D46A
7FBEEE64,7D1C8F42
7FBEEE64,712522EC
7FBEEE64,NE9205
7FBEEE64,5C128F14
7FBEEE64,NE34115
7FBEEE64,77EBD373
7FBEEE64,63E5BBFF
7FBEEE64,5BC4C54D
7FC85C82,75E94043
7FC85C82,NE34010
7FC85C82,NE34008
7FC85C82,78A4B673
7FC85C82,NE34009
7FC85C82,NE34012
7FC85C82,7E3C8DA7
7FC85C82,7F6DC140
7FC85C82,NE34005
7FC85C82,7D79AABC
7FC85C82,7EF1B948
7FC85C82,5A396342
7FC85C82,7E2961D2
7FC85C82,5A396342
7FC85C82,7DE27E00
7FC85C82,7D1C208F
7FC85C82,5ED20DC2
7FC85C82,7E9595A1
7FC85C82,753AE44D
7FC85C82,7E3C8DA7
7FC85C82,7DE27E00
7FC85C82,7EF1B948
7FC85C82,7B3CC4A5
7FC85C82,5C2C7F8D
7FC85C82,7F492100
7FC85C82,7BF3C90E
7FC85C82,5C2C7F8D
7FC85C82,7D79AABC
7FC85C82,0455BCC8
7FC85C82,7E2961D2
7FC85C82,7D1ACA38
7FC85C82,75E94043
81214F62,75C5A81A
81214F62,81214F62
81214F62,5BA266DE
81214F62,5EAC4B41
81214F62,NE35387
81214F62,NE25294
81214F62,7F37B1B4
81214F62,808C15A7
81214F62,7F3B30BD
81214F62,7D1E38D1
81214F62,808C15A7
81214F62,8014954A
81214F62,75C5A81A
81214F62,5F29B388
81214F62,804798A9
81214F62,7EEF75BA
81214F62,7F37B1B4
81214F62,7F1C4C36
81214F62,5F29B388
81214F62,7DAF08D5
81214F62,7DAF08D5
81214F62,7FDCF113
81214F62,5EAC4B41
81214F62,7D1E38D1
81214F62,80852A01
81214F62,5BA266DE
7D529376,NE31875
7D529376,7F384551
7D529376,7B48B155
7D529376,7C00D196
7D529376,78CC1B6A
7D529376,NE34367
7D529376,5DF91946
7D529376,NE34369
7D529376,76192362
7D529376,NE34371
7D529376,77353F0F
7D529376,07255D5C
7D529376,7A30857E
7D529376,7B48B155
7D529376,NE34372
7D529376,7A6F17AC
7D529376,7F88B791
7D529376,7CB5390B
7D529376,7D3F07F5
7D529376,7DA6B920
7D529376,7D3F07F5
7D529376,77939B2D
7D529376,599A4777
7D529376,7F384551
7D529376,5DF91946
7D529376,NE22165
7D529376,75B090C0
7D529376,77353F0F
7D529376,7CB5390B
7D529376,78BC0E48
7D529376,7C00D196
7D529376,76A880AD
7D529376,7A30857E
7D529376,76A2BA78
7D529376,7C54D311
8.05E+18,0113880F
7D646D1B,7A4FA57E
7D646D1B,7D0CDD0F
7D646D1B,7F9B7411
7D646D1B,7A093723
7D646D1B,7D9B8302
7D646D1B,7EE3F6FC
7D646D1B,NE32536
7D646D1B,NE33391
7D646D1B,NE34159
7D646D1B,NE34158
7D646D1B,NE34163
7D646D1B,7FD9D6D0
7D646D1B,774C12D8
7D646D1B,78A3731F
7D646D1B,7F1BAE22
7D646D1B,6F35CFB0
7D646D1B,090E63FC
7D646D1B,5A049EC6
7D646D1B,5A2997EE
7D646D1B,77477FFA
7D646D1B,NE31609
7D646D1B,7D6D50D2
7D646D1B,770C5F66
7D646D1B,7E4C3A1D
7D646D1B,80446F84
7D646D1B,7EE3F6FC
7D646D1B,7BFDDC6E
7D646D1B,7FD9D6D0
7D646D1B,7EA3C062
7D646D1B,788578BD
7D646D1B,7D6D50D2
7D646D1B,5A049EC6
7D646D1B,77744C4C
7D646D1B,090E63FC
7D646D1B,774C12D8
7D646D1B,7A4FA57E
7D646D1B,7D961F43
7D646D1B,77744C4C
7D646D1B,7F492100
7D646D1B,01216C52
7D646D1B,7D0CDD0F
7D646D1B,770C5F66
7D646D1B,804EA55B
7D646D1B,7D9B8302
7D646D1B,7E4C3A1D
7D646D1B,7F1BAE22
7D646D1B,7A093723
810D9218,80DF7B96
810D9218,7767048D
810D9218,7DAE41E3
810D9218,7E8F57DE
810D9218,80164381
810D9218,79F3CD41
810D9218,75A63A77
810D9218,7AA634EF
810D9218,7D12DD51
810D9218,5BC433F3
810D9218,8151D8A9
810D9218,5905445E
810D9218,7E713DB3
810D9218,7FC96939
810D9218,7BABE5A5
810D9218,7.86E+12
7D52F930,7DF017BE
7D52F930,8135A69D
7D52F930,7CC66086
7D52F930,7C132B71
7D52F930,5DD9DEE3
7D52F930,80615848
7D52F930,7F22CDDE
7D52F930,80A034E3
7D52F930,804D2E6C
7D52F930,85B414C6
7D52F930,8060E60B
7D52F930,75F2F0E8
7D52F930,78661C33
7D52F930,7656889F
7D52F930,7F3AA47C
7D52F930,7A816D23
7D52F930,585FE864
7D52F930,807CC01C
7D52F930,80A6AF28
7D52F930,6D3AB87C
7D9B97E7,NE34817
7D9B97E7,NE34814
7D9B97E7,NE34815
7D9B97E7,80664793
7D9B97E7,7A68E480
7D9B97E7,NE34816
7D9B97E7,09F58C80
7D9B97E7,8025345E
816CD157,8046EB2F
816CD157,8055A4D7
816CD157,79D9A88A
816CD157,77DEE345
816CD157,7F1CC398
816CD157,7DE2E828
816CD157,7EE48A59
816CD157,7F8A0070
816CD157,5A495C13
816CD157,5CF7BAE5
816CD157,782DCCC1
816CD157,7F8D7E3A
816CD157,7EA14554
816CD157,810139CF
816CD157,7DF85657
816CD157,7DDFD54E
816CD157,7DCFFE5B
816CD157,8123F43F
816CD157,5BCB307D
816CD157,7A333AA7
816CD157,7AB963BE
816CD157,7B410404
816CD157,7B940F3F
816CD157,7EA23108
816CD157,772F8182
816CD157,755CDA12
816CD157,599DAFC7
816CD157,61A24D3D
816CD157,80D1BAC5
816CD157,5B149866
816CD157,76225471
816CD157,7F9F8F30
816CD157,035AF83A
7D3D4A47,NE35345
7D3D4A47,78CC1B6A
7D3D4A47,77BD5570
7D3D4A47,815A7159
7D3D4A47,NE35344
7D3D4A47,802BFA39
7D3D4A47,7D69CE9A
7D3D4A47,NE35346
7D3D4A47,5BC28FC5
7D3D4A47,09C748AB
7D3D4A47,78CC1B6A
7D3D4A47,7DAD007C
7D3D4A47,5C196B44
7D3D4A47,7B4E6E96
7D3D4A47,5C913101
7D3D4A47,8143F633
7D3D4A47,7E2FBEA0
7D3D4A47,7575CFEC
7D3D4A47,7F3897D6
7D3D4A47,7D68A2F1
7D3D4A47,NE32177
7D3D4A47,NE35343
7D3D4A47,5DDF156F
7D3D4A47,8143F633
7D3D4A47,7.57E+91
7D3D4A47,7E8856CF
7D3D4A47,7A8238E5
7D3D4A47,7DAD007C
7D3D4A47,5C196B44
7D3D4A47,7FDBAB3E
7D3D4A47,77BD5570
7D3D4A47,7F3897D6
7D3D4A47,7E1C1792
7D3D4A47,7575CFEC
7D3D4A47,7D69CE9A
7D3D4A47,802BFA39
7D3D4A47,5B6F59BC
7D3D4A47,5DDF156F
7D3D4A47,80F8AB5D
7D3D4A47,7.57E+91
7D3D4A47,5BC28FC5
7D3D4A47,5C913101
7D3D4A47,7B4E6E96
7D3D4A47,815A7159
7D3D4A47,8031698D
7D3D4A47,809AA057
7D3D4A47,7E2FBEA0
7D3D4A47,750C0468
7E73C7B0,7D7E37B8
7E73C7B0,797DB4B6
7E73C7B0,7A57E78A
7E73C7B0,80DC8A4D
7E73C7B0,7B96A884
7E73C7B0,7D7F25EE
7E73C7B0,6966AD6D
7E73C7B0,7ED1C192
7E73C7B0,80DC8A4D
7E73C7B0,7ED1C192
7E73C7B0,5CF26AD5
7E73C7B0,01CC77FA
7E73C7B0,7D7F25EE
7E73C7B0,797DB4B6
7E73C7B0,6966AD6D
7E73C7B0,7A57E78A
7E73C7B0,5ECE1650
7E73C7B0,7D7E37B8
7E73C7B0,78AF8BCA
7E73C7B0,7E27E6FE
7F4776C9,593336AA
7F4776C9,7BD50D15
7F4776C9,7D125F63
5E1416D5,75CEB058
5E1416D5,7CEC2506
5E1416D5,80B8BE18
5E1416D5,5CF35F85
5E1416D5,02E99ABA
5E1416D5,6E1ADC5F
5E1416D5,80CF3433
5E1416D5,5B1BFBA4
5E1416D5,8063975B
5E1416D5,0717914F
5E1416D5,0B915F99
5E1416D5,09A67190
5E1416D5,6E920F64
7F4F801A,5C2BA9B3
7F4F801A,NE34380
7F4F801A,NE34379
7F4F801A,7CC13C48
7F4F801A,79E8AA60
7F4F801A,807D9469
7F4F801A,7F2D4EE8
7F4F801A,7D4144F4
7F4F801A,723E4CA1
7F4F801A,719EF97F
7F4F801A,NE34375
7F4F801A,806D547E
7F4F801A,7E9935FD
7F4F801A,NE34381
7F4F801A,7E9935FD
7F4F801A,7F1921A5
7F4F801A,723E4CA1
7F4F801A,807D9469
7F4F801A,7CC13C48
7F4F801A,7DEDC532
7F4F801A,5C2BA9B3
7F4F801A,81696FFE
7F4F801A,7E0CE31D
7F4F801A,7D4144F4
7F4F801A,806D547E
7F4F801A,7F2D4EE8
8147B5DD,5B82827D
8147B5DD,7C587F8A
8147B5DD,5F66ED6B
8147B5DD,81279845
8147B5DD,7FC5FF18
8147B5DD,03E13642
8147B5DD,NE33550
8147B5DD,06739B58
8147B5DD,620D11AF
8147B5DD,7FB235AC
8147B5DD,7C28A749
8147B5DD,7D285EEA
8147B5DD,5F66ED6B
8147B5DD,NE33549
8147B5DD,7C587F8A
8147B5DD,8103F569
8147B5DD,81279845
8147B5DD,7874C8BF
8147B5DD,7FB235AC
8147B5DD,7FC5FF18
8147B5DD,5B82827D
8147B5DD,7C28A749
8147B5DD,815A72C2
8147B5DD,03E13642
8147B5DD,7D285EEA
8147B5DD,7F3568A0
80B216FF,NE16488
80B216FF,5DF065BF
80B216FF,NE35041
80B216FF,005C4693
80B216FF,7E803D45
80B216FF,5C9D7D62
80B216FF,7FC06DF7
80B216FF,77DBBFD4
80B216FF,NE35036
80B216FF,NE35035
80B216FF,NE35034
80B216FF,NE35032
80B216FF,NE35031
80B216FF,6E59FA05
80B216FF,7C321C89
80B216FF,NE34077
80B216FF,6E59FA05
80B216FF,NE35039
80B216FF,70B40496
80B216FF,7FC06DF7
80B216FF,7978296B
80B216FF,5B947D88
80B216FF,75541EEA
80B216FF,7C321C89
80B216FF,5C9D7D62
80B216FF,7E803D45
80B216FF,7F23CB2A
80B216FF,800C539D
80B216FF,77DBBFD4
80B216FF,7A040CBD
80B216FF,759503D8
80B216FF,7D4C83A6
80B216FF,7DB303F1
7E13F8DB,06C1EEC3
7E13F8DB,5ABAF79C
7E13F8DB,77BD5570
7E13F8DB,5C913101
7E13F8DB,7B3A4492
7E13F8DB,5DBFE63D
7E13F8DB,7D69CE9A
7E13F8DB,7F613FA1
7E13F8DB,778BBC01
7D4368A8,7D5ACF32
7D4368A8,79BC647B
7D4368A8,08B61B5A
7D4368A8,7DD1820D
7D4368A8,7BE1FCE6
7D4368A8,045905F4
7D4368A8,62365C51
7D4368A8,7668401C
7D4368A8,787159F9
7D4368A8,7FAE29BB
7D4368A8,7866E4BD
7D4368A8,7DA99BEA
7D4368A8,7D39BA80
7ED674DF,7D6028F7
7ED674DF,76CED076
7ED674DF,80F1E69F
7ED674DF,NE35242
7ED674DF,80F1E69F
7ED674DF,6A565A3D
7ED674DF,06F7CB19
7ED674DF,NE12572
7ED674DF,7D6028F7
7FBB0DB9,814DD2E0
7FBB0DB9,NE16295
7FBB0DB9,NE14706
7FBB0DB9,NE19542
7FBB0DB9,NE13067
7FBB0DB9,7A329D6A
7FBB0DB9,7DC493AA
7FBB0DB9,7D57EB09
7FBB0DB9,8.09E+91
7FBB0DB9,NE34186
7FBB0DB9,NE18911
7FBB0DB9,NE34188
7FBB0DB9,7F4851A0
7FBB0DB9,7F4851A0
7FBB0DB9,7A329D6A
7FBB0DB9,859148FE
7FBB0DB9,77BD5570
7FBB0DB9,66B98274
7FBB0DB9,7F59D517
7FBB0DB9,809949AF
7FBB0DB9,7F3BD326
7FBB0DB9,66B98274
7FBB0DB9,812B0C05
7FBB0DB9,814DD2E0
7FBB0DB9,7F59D517
7FBB0DB9,7F8C6A0C
7FBB0DB9,7F6DF6B2
7FBB0DB9,7ED7536B
7FBB0DB9,7EBDACF6
7FBB0DB9,7F3BD326
7FBB0DB9,75EE664A
7FBB0DB9,8.09E+91
7FBB0DB9,7F90B621
7FBB0DB9,7DC493AA
7FBB0DB9,7EFC8922
7FBB0DB9,7EBDACF6
7FBB0DB9,7D57EB09
7FBB0DB9,861DB24C
7DF37E50,7E0CC7EA
7DF37E50,7F809C75
7DF37E50,80BBD719
7DF37E50,8092204D
7DF37E50,1677059
7DF37E50,7C72CEC1
7DF37E50,7787A807
7DF37E50,806DEC73
7DF37E50,0F4B2F86
7DF37E50,80D954AB
7DF37E50,7B8DAA1A
7DF37E50,7FFA26B8
7DF37E50,7C360531
7DF37E50,5EAE6694
7DF37E50,80E1FF8C
7DF37E50,7C8D4C37
7DF37E50,77BD5570
7DF37E50,77260DB5
7DF37E50,74038D6E
7DF37E50,7D51736C
7DF37E50,80043BBD
7DF37E50,5D8AC581
7DF37E50,7D551B5C
59EF50CA,7C5727EF
59EF50CA,6ECFDC06
59EF50CA,5D1EABF0
59EF50CA,6F29391A
59EF50CA,5E48D37B
59EF50CA,7A5F3D98
59EF50CA,70457ACA
59EF50CA,7A4D8EDC
59EF50CA,593F70BE
59EF50CA,5959ADE7
59EF50CA,5A413D59
59EF50CA,58EC5529
59EF50CA,6CDAFAFE
59EF50CA,5EA2DACC
7CEEC0E8,5F257400
7CEEC0E8,770424CC
7CEEC0E8,7F70E70F
7CEEC0E8,827992CF
7CEEC0E8,7E2FBEA0
7CEEC0E8,7DA99BEA
7CEEC0E8,8022E50F
7CEEC0E8,77260DB5
7CEEC0E8,77BD5570
7CEEC0E8,7F9F7355
7CEEC0E8,7DCE86B4
7CEEC0E8,80D954AB
7CEEC0E8,0BD46399
7CEEC0E8,8092204D
7CEEC0E8,80DC8A4D
7CEEC0E8,80CC4F79
7CEEC0E8,5D06A371
7CEEC0E8,7617D35D
7CEEC0E8,75D6B2C0
7CEEC0E8,7F809C75
7CEEC0E8,5EF817E9
7E89108A,7EE48A59
7E89108A,811744C9
7E89108A,7F83AF98
7E89108A,5B73563C
7E89108A,7CE7F3D6
7E89108A,7FD5AC73
7E89108A,854807
7E89108A,5DD97DA3
7E89108A,7CC64163
7E89108A,7DE2E828
7E89108A,5CCF0CE6
7E89108A,7CEDDCFE
7F1E57C8,75146DB1
7F1E57C8,7778CB7C
7F1E57C8,80C08274
7F1E57C8,7BF40681
7F1E57C8,5D18D3E4
7F1E57C8,NE34718
7F1E57C8,NE34717
7F1E57C8,786B5554
7F1E57C8,5B0F5E42
7F1E57C8,7C9990D4
7F1E57C8,786E8CFE
7F1E57C8,NE34724
7F1E57C8,7A85C488
7F1E57C8,5FA737F3
7F1E57C8,5FA737F3
7F1E57C8,58858554
7F1E57C8,NE31584
7F1E57C8,70083A04
7F1E57C8,NE29746
7F1E57C8,5FA737F3
7F1E57C8,7C9990D4
7F1E57C8,8047D726
7F1E57C8,80C08274
7F1E57C8,8047D726
7F1E57C8,79730774
